S2_Temp,S2_Light,S2_Sound,S5_CO2_Slope,S7_PIR,Room_Occupancy_Count
26.13,231,0.09,1.230769231,1,2
26.13,231,0.14,1.011538462,1,2
26.19,232,0.64,0.826923077,1,2
26.13,231,0.17,0.630769231,0,2
26.19,231,0.1,0.469230769,1,2
26.19,232,0.23,0.338461538,0,2
26.19,231,0.09,0.188461538,1,2
26.19,231,0.19,-0.026923077,1,2
26.19,232,0.4,-0.157692308,1,2
26.19,232,0.4,-0.292307692,1,2
26.19,232,0.51,-0.330769231,1,2
26.19,232,0.81,-0.419230769,1,2
26.19,232,0.35,-0.415384615,1,2
26.19,231,0.4,-0.365384615,1,2
26.13,231,0.28,-0.269230769,1,2
26.19,231,0.49,-0.080769231,1,2
26.13,231,0.5,0.196153846,1,2
26.13,231,0.44,0.507692308,1,2
26.19,231,0.37,0.757692308,1,2
26.19,231,0.39,1.042307692,1,2
26.19,231,0.24,1.407692308,1,2
26.19,231,0.39,1.657692308,0,2
26.19,231,0.24,1.738461538,1,2
26.19,230,0.31,1.884615385,1,2
26.19,230,0.45,1.95,1,2
26.19,230,0.37,2.034615385,0,2
26.19,230,0.37,1.996153846,1,2
26.19,230,0.2,1.930769231,1,2
26.13,230,0.32,1.838461538,1,2
26.19,230,0.38,1.723076923,1,2
26.19,230,0.16,1.638461538,1,2
26.25,230,0.26,1.538461538,1,2
26.19,231,0.6,1.419230769,0,2
26.19,230,0.31,1.276923077,0,2
26.19,230,0.43,1.107692308,0,2
26.19,230,0.61,0.957692308,1,2
26.19,229,0.53,0.688461538,1,3
26.25,227,0.53,0.45,1,3
26.25,227,0.8,0.196153846,1,2
26.19,228,0.49,0.023076923,1,2
26.19,228,0.43,-0.207692308,1,2
26.19,227,0.66,-0.25,1,2
26.19,226,0.31,-0.292307692,1,2
26.19,226,0.6,-0.242307692,1,2
26.19,226,0.31,-0.107692308,0,2
26.19,226,0.57,0.065384615,0,2
26.25,227,1.92,0.276923077,0,2
26.25,227,1.21,0.426923077,0,2
26.25,227,0.65,0.615384615,0,2
26.31,228,0.44,0.703846154,1,2
26.31,228,0.52,0.742307692,1,2
26.31,227,1.2,0.730769231,0,2
26.25,227,0.21,0.669230769,0,2
26.25,227,0.22,0.607692308,0,2
26.25,228,0.33,0.496153846,0,2
26.19,227,0.52,0.380769231,0,2
26.25,227,0.59,0.215384615,0,2
26.31,226,0.55,0.1,0,2
26.38,228,0.82,-0.011538462,1,2
26.31,228,0.68,-0.115384615,1,2
26.25,228,0.66,-0.161538462,0,2
26.25,227,0.65,-0.3,0,2
26.19,227,0.31,-0.3,1,2
26.25,228,0.5,-0.403846154,1,2
26.19,228,0.94,-0.461538462,1,2
26.19,228,0.54,-0.619230769,1,2
26.19,228,0.5,-0.684615385,1,2
26.19,229,0.35,-0.846153846,1,2
26.25,227,0.42,-0.811538462,1,2
26.19,227,0.43,-0.673076923,1,2
26.25,227,0.16,-0.526923077,0,2
26.25,227,0.72,-0.276923077,1,2
26.25,226,0.21,-0.065384615,1,2
26.25,227,0.87,0.153846154,1,2
26.31,226,1.58,0.373076923,1,2
26.25,226,0.3,0.538461538,1,2
26.31,0,2.54,0.65,1,0
26.25,0,0.05,0.753846154,1,0
26.19,0,0.05,0.892307692,0,0
26.19,0,0.04,0.923076923,0,0
26.25,0,0.05,0.992307692,0,0
26.25,0,0.05,1,0,0
26.19,0,0.05,0.992307692,0,0
26.19,0,0.04,0.923076923,0,0
26.19,0,0.05,0.746153846,0,0
26.19,0,0.05,0.561538462,0,0
26.19,0,0.05,0.419230769,0,0
26.19,0,0.05,0.419230769,0,0
26.19,0,0.04,0.276923077,0,0
26.19,0,0.05,0.134615385,0,0
26.13,0,0.04,-0.007692308,0,0
26.13,0,0.06,-0.15,0,0
26.13,0,0.05,-0.342307692,0,0
26.13,0,0.04,-0.580769231,0,0
26.13,0,0.04,-0.761538462,0,0
26.06,0,0.05,-0.976923077,0,0
26.13,0,0.05,-1.080769231,0,0
26.13,0,0.05,-1.219230769,0,0
26.06,0,0.04,-1.342307692,0,0
26.06,0,0.05,-1.442307692,0,0
26.06,0,0.04,-1.423076923,0,0
26.06,0,0.05,-1.480769231,0,0
26.06,0,0.05,-1.607692308,0,0
26.06,0,0.12,-1.65,0,0
26.06,0,0.05,-1.661538462,0,0
26.06,0,0.05,-1.692307692,0,0
26.06,0,0.04,-1.734615385,0,0
26.06,0,0.04,-1.738461538,0,0
26,0,0.05,-1.8,0,0
26,0,0.05,-1.919230769,0,0
26,0,0.04,-2.003846154,0,0
26,0,0.06,-2.007692308,0,0
26,0,0.05,-1.976923077,0,0
26,0,0.13,-2.053846154,0,0
26,0,0.05,-2.092307692,0,0
25.94,0,0.06,-2.046153846,0,0
26,0,0.05,-2.057692308,0,0
25.94,0,0.05,-2.026923077,0,0
26,0,0.14,-2.1,0,0
26,0,0.04,-2.134615385,0,0
25.94,0,0.05,-2.226923077,0,0
25.94,0,0.05,-2.276923077,0,0
25.94,0,0.06,-2.280769231,0,0
25.94,0,0.05,-2.242307692,0,0
25.94,0,0.05,-2.261538462,0,0
25.94,0,0.05,-2.188461538,0,0
25.94,0,0.05,-2.115384615,0,0
25.94,0,0.05,-2.192307692,0,0
25.94,0,0.05,-2.184615385,0,0
25.94,0,0.06,-2.088461538,0,0
25.94,0,0.04,-2.092307692,0,0
25.88,0,0.04,-2.103846154,0,0
25.94,0,0.05,-2.030769231,0,0
25.88,0,0.05,-2.019230769,0,0
25.88,0,0.05,-1.976923077,0,0
25.88,0,0.04,-1.903846154,0,0
25.88,0,0.05,-1.796153846,0,0
25.88,0,0.05,-1.653846154,0,0
25.88,0,0.04,-1.576923077,0,0
25.88,0,0.05,-1.519230769,0,0
25.88,0,0.05,-1.426923077,0,0
25.88,0,0.05,-1.442307692,0,0
25.88,0,0.05,-1.423076923,0,0
25.88,0,0.05,-1.419230769,0,0
25.88,0,0.06,-1.384615385,0,0
25.88,0,0.05,-1.461538462,0,0
25.88,0,0.05,-1.553846154,0,0
25.81,0,0.04,-1.569230769,0,0
25.81,0,0.05,-1.461538462,0,0
25.81,0,0.05,-1.469230769,0,0
25.81,0,0.05,-1.496153846,0,0
25.81,0,0.05,-1.496153846,0,0
25.81,0,0.05,-1.519230769,0,0
25.81,0,0.05,-1.469230769,0,0
25.81,0,0.04,-1.488461538,0,0
25.81,0,0.05,-1.576923077,0,0
25.81,0,0.05,-1.638461538,0,0
25.75,0,0.05,-1.669230769,0,0
25.81,0,0.05,-1.715384615,0,0
25.81,0,0.05,-1.773076923,0,0
25.75,0,0.05,-1.838461538,0,0
25.81,0,0.04,-1.865384615,0,0
25.81,0,0.05,-1.9,0,0
25.81,0,0.06,-1.938461538,0,0
25.75,0,0.05,-2.073076923,0,0
25.75,0,0.05,-2.253846154,0,0
25.75,0,0.04,-2.434615385,0,0
25.75,0,0.05,-2.615384615,0,0
25.75,0,0.04,-2.746153846,0,0
25.75,0,0.05,-2.826923077,0,0
25.75,0,0.04,-3.003846154,0,0
25.75,0,0.05,-3.134615385,0,0
25.75,0,0.05,-3.169230769,0,0
25.75,0,0.21,-3.103846154,0,0
25.75,0,0.05,-3.084615385,0,0
25.75,0,0.05,-3.065384615,0,0
25.75,0,0.05,-3.042307692,0,0
25.75,0,0.05,-2.965384615,0,0
25.75,0,0.05,-2.788461538,0,0
25.75,0,0.05,-2.657692308,0,0
25.75,0,0.04,-2.480769231,0,0
25.75,0,0.05,-2.307692308,0,0
25.69,0,0.05,-2.184615385,0,0
25.75,0,0.05,-2.015384615,0,0
25.75,0,0.05,-1.9,0,0
25.75,0,0.05,-1.7,0,0
25.75,0,0.04,-1.511538462,0,0
25.75,0,0.05,-1.380769231,0,0
25.75,0,0.05,-1.353846154,0,0
25.69,0,0.05,-1.384615385,0,0
25.75,0,0.07,-1.476923077,0,0
25.69,0,0.05,-1.534615385,0,0
25.69,0,0.05,-1.561538462,0,0
25.69,0,0.05,-1.607692308,0,0
25.69,0,0.05,-1.623076923,0,0
25.69,0,0.04,-1.657692308,0,0
25.69,0,0.05,-1.665384615,0,0
25.69,0,0.05,-1.646153846,0,0
25.69,0,0.05,-1.6,0,0
25.69,0,0.05,-1.573076923,0,0
25.69,0,0.05,-1.519230769,0,0
25.69,0,0.05,-1.492307692,0,0
25.69,0,0.05,-1.492307692,0,0
25.69,0,0.12,-1.373076923,0,0
25.69,0,0.14,-1.373076923,0,0
25.69,0,0.14,-1.296153846,0,0
25.69,0,0.05,-1.284615385,0,0
25.69,0,0.05,-1.338461538,0,0
25.69,0,0.05,-1.315384615,0,0
25.69,0,0.05,-1.265384615,0,0
25.69,0,0.04,-1.138461538,0,0
25.63,0,0.05,-0.984615385,0,0
25.63,0,0.04,-0.903846154,0,0
25.63,0,0.04,-0.9,0,0
25.63,0,0.04,-0.973076923,0,0
25.63,0,0.06,-1.119230769,0,0
25.69,0,0.05,-1.196153846,0,0
25.63,0,0.05,-1.25,0,0
25.63,0,0.05,-1.326923077,0,0
25.63,0,0.05,-1.426923077,0,0
25.63,0,0.05,-1.5,0,0
25.63,0,0.05,-1.546153846,0,0
25.63,0,0.05,-1.611538462,0,0
25.63,0,0.05,-1.646153846,0,0
25.63,0,0.04,-1.746153846,0,0
25.63,0,0.05,-1.719230769,0,0
25.63,0,0.05,-1.707692308,0,0
25.63,0,0.05,-1.665384615,0,0
25.63,0,0.05,-1.592307692,0,0
25.63,0,0.05,-1.584615385,0,0
25.63,0,0.05,-1.642307692,0,0
25.63,0,0.05,-1.715384615,0,0
25.63,0,0.05,-1.807692308,0,0
25.63,0,0.05,-1.869230769,0,0
25.63,0,0.05,-1.942307692,0,0
25.63,0,0.05,-1.976923077,0,0
25.63,0,0.05,-1.969230769,0,0
25.63,0,0.05,-1.919230769,0,0
25.63,0,0.05,-1.923076923,0,0
25.63,0,0.05,-1.934615385,0,0
25.63,0,0.06,-2.007692308,0,0
25.63,0,0.04,-2.042307692,0,0
25.63,0,0.05,-2.130769231,0,0
25.63,0,0.05,-2.223076923,0,0
25.63,0,0.05,-2.319230769,0,0
25.63,0,0.04,-2.419230769,0,0
25.63,0,0.05,-2.473076923,0,0
25.63,0,0.06,-2.530769231,0,0
25.63,0,0.05,-2.592307692,0,0
25.63,0,0.05,-2.657692308,0,0
25.63,0,0.04,-2.630769231,0,0
25.56,0,0.05,-2.653846154,0,0
25.63,0,0.06,-2.580769231,0,0
25.56,0,0.04,-2.507692308,0,0
25.56,0,0.05,-2.388461538,0,0
25.56,0,0.05,-2.323076923,0,0
25.56,0,0.04,-2.265384615,0,0
25.56,0,0.05,-2.165384615,0,0
25.56,0,0.05,-2.073076923,0,0
25.56,0,0.04,-1.992307692,0,0
25.56,0,0.05,-1.969230769,0,0
25.56,0,0.05,-1.953846154,0,0
25.63,0,0.05,-1.803846154,0,0
25.56,0,0.04,-1.807692308,0,0
25.56,0,0.05,-1.769230769,0,0
25.56,0,0.05,-1.780769231,0,0
25.56,0,0.04,-1.796153846,0,0
25.56,0,0.04,-1.819230769,0,0
25.56,0,0.05,-1.853846154,0,0
25.56,0,0.05,-1.853846154,0,0
25.56,0,0.05,-1.869230769,0,0
25.56,0,0.05,-1.807692308,0,0
25.56,0,0.05,-1.811538462,0,0
25.56,0,0.05,-1.830769231,0,0
25.56,0,0.05,-1.819230769,0,0
25.56,0,0.04,-1.730769231,0,0
25.56,0,0.04,-1.711538462,0,0
25.56,0,0.05,-1.711538462,0,0
25.56,0,0.05,-1.634615385,0,0
25.56,0,0.05,-1.576923077,0,0
25.5,0,0.05,-1.488461538,0,0
25.56,0,0.04,-1.419230769,0,0
25.56,0,0.05,-1.415384615,0,0
25.56,0,0.04,-1.330769231,0,0
25.56,0,0.05,-1.261538462,0,0
25.56,0,0.04,-1.257692308,0,0
25.56,0,0.05,-1.134615385,0,0
25.56,0,0.05,-0.988461538,0,0
25.5,0,0.05,-0.915384615,0,0
25.5,0,0.05,-0.873076923,0,0
25.56,0,0.05,-0.911538462,0,0
25.56,0,0.05,-0.888461538,0,0
25.5,0,0.05,-0.853846154,0,0
25.5,0,0.05,-0.853846154,0,0
25.56,0,0.04,-0.884615385,0,0
25.56,0,0.05,-0.942307692,0,0
25.56,0,0.14,-0.973076923,0,0
25.5,0,0.04,-1.073076923,0,0
25.5,0,0.05,-1.196153846,0,0
25.56,0,0.05,-1.338461538,0,0
25.5,0,0.05,-1.4,0,0
25.5,0,0.05,-1.523076923,0,0
25.5,0,0.05,-1.661538462,0,0
25.56,0,0.05,-1.719230769,0,0
25.5,0,0.05,-1.746153846,0,0
25.5,0,0.05,-1.746153846,0,0
25.5,0,0.34,-1.719230769,0,0
25.56,0,0.05,-1.811538462,0,0
25.5,0,0.05,-1.923076923,0,0
25.5,0,0.05,-2.05,0,0
25.5,0,0.04,-2.192307692,0,0
25.5,0,0.05,-2.153846154,0,0
25.5,0,0.05,-2.126923077,0,0
25.5,0,0.05,-2.111538462,0,0
25.5,0,0.05,-2.103846154,0,0
25.5,0,0.06,-2.057692308,0,0
25.5,0,0.05,-1.926923077,0,0
25.5,0,0.05,-1.803846154,0,0
25.5,0,0.06,-1.688461538,0,0
25.5,0,0.05,-1.584615385,0,0
25.5,0,0.05,-1.542307692,0,0
25.5,0,0.05,-1.515384615,0,0
25.5,0,0.05,-1.457692308,0,0
25.5,0,0.05,-1.465384615,0,0
25.5,0,0.04,-1.446153846,0,0
25.5,0,0.05,-1.357692308,0,0
25.5,0,0.05,-1.3,0,0
25.5,0,0.05,-1.226923077,0,0
25.5,0,0.04,-1.184615385,0,0
25.5,0,0.05,-1.119230769,0,0
25.5,0,0.06,-1.026923077,0,0
25.5,0,0.05,-0.953846154,0,0
25.5,0,0.05,-0.946153846,0,0
25.5,0,0.05,-1.053846154,0,0
25.5,0,0.04,-1.180769231,0,0
25.5,0,0.05,-1.280769231,0,0
25.5,0,0.05,-1.307692308,0,0
25.5,0,0.05,-1.307692308,0,0
25.5,0,0.04,-1.423076923,0,0
25.5,0,0.05,-1.557692308,0,0
25.5,0,0.05,-1.615384615,0,0
25.5,0,0.05,-1.642307692,0,0
25.5,0,0.05,-1.688461538,0,0
25.5,0,0.05,-1.707692308,0,0
25.5,0,0.05,-1.7,0,0
25.44,0,0.05,-1.669230769,0,0
25.5,0,0.04,-1.665384615,0,0
25.5,0,0.05,-1.638461538,0,0
25.44,0,0.05,-1.638461538,0,0
25.5,0,0.05,-1.569230769,0,0
25.44,0,0.05,-1.426923077,0,0
25.44,0,0.05,-1.257692308,0,0
25.5,0,0.04,-1.061538462,0,0
25.5,0,0.05,-0.888461538,0,0
25.44,0,0.04,-0.742307692,0,0
25.5,0,0.05,-0.576923077,0,0
25.5,0,0.04,-0.442307692,0,0
25.44,0,0.04,-0.342307692,0,0
25.5,0,0.04,-0.280769231,0,0
25.5,0,0.04,-0.261538462,0,0
25.44,0,0.04,-0.234615385,0,0
25.5,0,0.04,-0.196153846,0,0
25.5,0,0.04,-0.146153846,0,0
25.5,0,0.04,-0.184615385,0,0
25.5,0,0.05,-0.219230769,0,0
25.5,0,0.04,-0.25,0,0
25.5,0,0.04,-0.276923077,0,0
25.5,0,0.04,-0.3,0,0
25.44,0,0.05,-0.319230769,0,0
25.44,0,0.04,-0.334615385,0,0
25.44,0,0.04,-0.296153846,0,0
25.5,0,0.05,-0.3,0,0
25.44,0,0.05,-0.3,0,0
25.44,0,0.05,-0.296153846,0,0
25.44,0,0.05,-0.288461538,0,0
25.44,0,0.04,-0.276923077,0,0
25.44,0,0.06,-0.261538462,0,0
25.44,0,0.04,-0.242307692,0,0
25.44,0,0.05,-0.219230769,0,0
25.44,0,0.05,-0.192307692,0,0
25.44,0,0.05,-0.161538462,0,0
25.44,0,0.05,-0.126923077,0,0
25.44,0,0.05,-0.088461538,0,0
25.44,0,0.05,-0.046153846,0,0
25.44,0,0.04,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.04,-0.046153846,0,0
25.44,0,0.05,-0.088461538,0,0
25.44,0,0.04,-0.126923077,0,0
25.44,0,0.05,-0.161538462,0,0
25.44,0,0.05,-0.192307692,0,0
25.44,0,0.05,-0.219230769,0,0
25.44,0,0.04,-0.242307692,0,0
25.44,0,0.04,-0.261538462,0,0
25.44,0,0.04,-0.276923077,0,0
25.44,0,0.05,-0.288461538,0,0
25.44,0,0.05,-0.296153846,0,0
25.44,0,0.05,-0.3,0,0
25.44,0,0.05,-0.3,0,0
25.44,0,0.05,-0.296153846,0,0
25.44,0,0.04,-0.288461538,0,0
25.44,0,0.05,-0.276923077,0,0
25.44,0,0.05,-0.261538462,0,0
25.44,0,0.05,-0.242307692,0,0
25.44,0,0.05,-0.219230769,0,0
25.44,0,0.04,-0.192307692,0,0
25.44,0,0.06,-0.161538462,0,0
25.44,0,0.05,-0.126923077,0,0
25.44,0,0.05,-0.088461538,0,0
25.44,0,0.05,-0.046153846,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,-0.046153846,0,0
25.44,0,0.05,-0.042307692,0,0
25.44,0,0.05,-0.084615385,0,0
25.44,0,0.04,-0.123076923,0,0
25.44,0,0.05,-0.111538462,0,0
25.44,0,0.05,-0.146153846,0,0
25.44,0,0.04,-0.176923077,0,0
25.44,0,0.04,-0.203846154,0,0
25.44,0,0.05,-0.226923077,0,0
25.44,0,0.04,-0.246153846,0,0
25.44,0,0.05,-0.261538462,0,0
25.44,0,0.05,-0.273076923,0,0
25.44,0,0.05,-0.280769231,0,0
25.44,0,0.05,-0.284615385,0,0
25.44,0,0.04,-0.284615385,0,0
25.44,0,0.04,-0.280769231,0,0
25.38,0,0.05,-0.273076923,0,0
25.44,0,0.04,-0.261538462,0,0
25.44,0,0.04,-0.246153846,0,0
25.44,0,0.04,-0.226923077,0,0
25.38,0,0.05,-0.203846154,0,0
25.44,0,0.05,-0.176923077,0,0
25.44,0,0.05,-0.146153846,0,0
25.44,0,0.05,-0.111538462,0,0
25.44,0,0.04,-0.073076923,0,0
25.44,0,0.05,-0.080769231,0,0
25.44,0,0.05,-0.038461538,0,0
25.44,0,0.05,-0.088461538,0,0
25.44,0,0.05,-0.088461538,0,0
25.44,0,0.05,-0.084615385,0,0
25.44,0,0.04,-0.123076923,0,0
25.44,0,0.04,-0.157692308,0,0
25.44,0,0.05,-0.188461538,0,0
25.44,0,0.04,-0.215384615,0,0
25.44,0,0.04,-0.238461538,0,0
25.44,0,0.04,-0.257692308,0,0
25.44,0,0.05,-0.273076923,0,0
25.44,0,0.05,-0.284615385,0,0
25.44,0,0.05,-0.292307692,0,0
25.44,0,0.05,-0.296153846,0,0
25.38,0,0.04,-0.296153846,0,0
25.44,0,0.05,-0.292307692,0,0
25.38,0,0.05,-0.284615385,0,0
25.44,0,0.05,-0.273076923,0,0
25.38,0,0.05,-0.257692308,0,0
25.38,0,0.05,-0.238461538,0,0
25.38,0,0.05,-0.215384615,0,0
25.44,0,0.04,-0.188461538,0,0
25.44,0,0.05,-0.157692308,0,0
25.38,0,0.04,-0.123076923,0,0
25.44,0,0.05,-0.084615385,0,0
25.44,0,0.05,-0.042307692,0,0
25.38,0,0.05,-0.046153846,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.44,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.44,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.44,0,0.05,0,0,0
25.38,0,0.05,-0.046153846,0,0
25.44,0,0.05,-0.088461538,0,0
25.38,0,0.04,-0.126923077,0,0
25.44,0,0.05,-0.161538462,0,0
25.44,0,0.05,-0.192307692,0,0
25.44,0,0.05,-0.219230769,0,0
25.44,0,0.04,-0.242307692,0,0
25.44,0,0.04,-0.261538462,0,0
25.44,0,0.07,-0.276923077,0,0
25.38,0,0.05,-0.288461538,0,0
25.38,0,0.05,-0.296153846,0,0
25.44,0,0.05,-0.3,0,0
25.38,0,0.05,-0.3,0,0
25.38,0,0.05,-0.296153846,0,0
25.38,0,0.05,-0.288461538,0,0
25.38,0,0.04,-0.276923077,0,0
25.38,0,0.05,-0.261538462,0,0
25.38,0,0.05,-0.242307692,0,0
25.38,0,0.04,-0.219230769,0,0
25.38,0,0.05,-0.192307692,0,0
25.38,0,0.05,-0.161538462,0,0
25.38,0,0.04,-0.126923077,0,0
25.38,0,0.05,-0.088461538,0,0
25.38,0,0.05,-0.046153846,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,-0.046153846,0,0
25.38,0,0.05,-0.088461538,0,0
25.38,0,0.05,-0.080769231,0,0
25.38,0,0.04,-0.073076923,0,0
25.38,0,0.04,-0.065384615,0,0
25.38,0,0.05,-0.103846154,0,0
25.38,0,0.04,-0.138461538,0,0
25.38,0,0.04,-0.169230769,0,0
25.38,0,0.05,-0.196153846,0,0
25.38,0,0.05,-0.219230769,0,0
25.38,0,0.05,-0.238461538,0,0
25.38,0,0.05,-0.253846154,0,0
25.38,0,0.04,-0.265384615,0,0
25.38,0,0.04,-0.273076923,0,0
25.38,0,0.05,-0.276923077,0,0
25.38,0,0.04,-0.276923077,0,0
25.38,0,0.05,-0.273076923,0,0
25.38,0,0.04,-0.265384615,0,0
25.38,0,0.05,-0.253846154,0,0
25.38,0,0.05,-0.238461538,0,0
25.38,0,0.05,-0.219230769,0,0
25.38,0,0.05,-0.196153846,0,0
25.38,0,0.05,-0.169230769,0,0
25.38,0,0.04,-0.138461538,0,0
25.38,0,0.05,-0.103846154,0,0
25.38,0,0.05,-0.115384615,0,0
25.38,0,0.05,-0.126923077,0,0
25.38,0,0.04,-0.088461538,0,0
25.38,0,0.04,-0.046153846,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.09,0,0,0
25.31,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,-0.046153846,0,0
25.38,0,0.05,-0.042307692,0,0
25.38,0,0.04,-0.038461538,0,0
25.38,0,0.05,-0.080769231,0,0
25.38,0,0.04,-0.119230769,0,0
25.38,0,0.04,-0.153846154,0,0
25.38,0,0.04,-0.184615385,0,0
25.31,0,0.05,-0.211538462,0,0
25.38,0,0.04,-0.234615385,0,0
25.31,0,0.05,-0.253846154,0,0
25.31,0,0.04,-0.269230769,0,0
25.38,0,0.05,-0.280769231,0,0
25.38,0,0.05,-0.288461538,0,0
25.38,0,0.05,-0.292307692,0,0
25.38,0,0.05,-0.292307692,0,0
25.38,0,0.04,-0.288461538,0,0
25.38,0,0.05,-0.280769231,0,0
25.38,0,0.04,-0.269230769,0,0
25.31,0,0.04,-0.253846154,0,0
25.31,0,0.05,-0.234615385,0,0
25.38,0,0.05,-0.211538462,0,0
25.38,0,0.05,-0.184615385,0,0
25.38,0,0.04,-0.153846154,0,0
25.31,0,0.04,-0.119230769,0,0
25.38,0,0.04,-0.080769231,0,0
25.38,0,0.04,-0.088461538,0,0
25.38,0,0.05,-0.046153846,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.04,0,0,0
25.38,0,0.05,0,0,0
25.38,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,-0.046153846,0,0
25.38,0,0.04,-0.088461538,0,0
25.31,0,0.06,-0.080769231,0,0
25.31,0,0.04,-0.073076923,0,0
25.31,0,0.05,-0.111538462,0,0
25.31,0,0.05,-0.146153846,0,0
25.31,0,0.05,-0.176923077,0,0
25.38,0,0.04,-0.157692308,0,0
25.31,0,0.04,-0.184615385,0,0
25.38,0,0.05,-0.207692308,0,0
25.31,0,0.04,-0.226923077,0,0
25.31,0,0.05,-0.242307692,0,0
25.38,0,0.05,-0.253846154,0,0
25.31,0,0.04,-0.261538462,0,0
25.31,0,0.05,-0.265384615,0,0
25.31,0,0.05,-0.265384615,0,0
25.38,0,0.04,-0.261538462,0,0
25.31,0,0.05,-0.253846154,0,0
25.38,0,0.04,-0.242307692,0,0
25.31,0,0.05,-0.226923077,0,0
25.31,0,0.04,-0.207692308,0,0
25.38,0,0.05,-0.184615385,0,0
25.31,0,0.05,-0.157692308,0,0
25.31,0,0.05,-0.126923077,0,0
25.38,0,0.04,-0.092307692,0,0
25.38,0,0.04,-0.103846154,0,0
25.31,0,0.04,-0.115384615,0,0
25.38,0,0.04,-0.076923077,0,0
25.38,0,0.05,-0.034615385,0,0
25.38,0,0.04,-0.038461538,0,0
25.31,0,0.05,-0.042307692,0,0
25.31,0,0.04,-0.046153846,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,-0.046153846,0,0
25.31,0,0.04,-0.088461538,0,0
25.31,0,0.05,-0.126923077,0,0
25.31,0,0.05,-0.115384615,0,0
25.31,0,0.05,-0.103846154,0,0
25.31,0,0.04,-0.092307692,0,0
25.31,0,0.04,-0.126923077,0,0
25.31,0,0.05,-0.157692308,0,0
25.31,0,0.04,-0.184615385,0,0
25.31,0,0.05,-0.207692308,0,0
25.31,0,0.05,-0.226923077,0,0
25.31,0,0.05,-0.242307692,0,0
25.31,0,0.04,-0.253846154,0,0
25.31,0,0.05,-0.261538462,0,0
25.31,0,0.05,-0.265384615,0,0
25.31,0,0.04,-0.265384615,0,0
25.31,0,0.05,-0.261538462,0,0
25.31,0,0.05,-0.253846154,0,0
25.31,0,0.04,-0.242307692,0,0
25.38,0,0.06,-0.226923077,0,0
25.31,0,0.05,-0.207692308,0,0
25.31,0,0.05,-0.184615385,0,0
25.31,0,0.05,-0.157692308,0,0
25.31,0,0.05,-0.126923077,0,0
25.31,0,0.04,-0.092307692,0,0
25.31,0,0.05,-0.103846154,0,0
25.31,0,0.05,-0.115384615,0,0
25.31,0,0.05,-0.126923077,0,0
25.31,0,0.04,-0.088461538,0,0
25.31,0,0.04,-0.046153846,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
